"Commune","User","Status","Numéro","Type","Prix","Date","Actions"
"Tanaff","#SDTN3-03","expiré","C5675C99","Droit de place - Cantine demontable","500","2022-02-20 10:48",""
"Kédougou","#KGKG3-06","expiré","957A921B","bus et 4/4","1000","2022-02-20 10:48",""
"Koumpentoum","#TBKP4-01","expiré","D7414492","Petit étal","50","2022-02-20 10:49",""
"Koumpentoum","#TBKP4-01","expiré","43F22FA8","Grand Etal","100","2022-02-20 10:50",""
"Koumpentoum","#TBKP4-01","expiré","4EF43D22","Petit étal","50","2022-02-20 10:53",""
"Tanaff","#SDTN3-03","expiré","69684557","Etal de marche","100","2022-02-20 10:53",""
"Koumpentoum","#TBKP4-01","expiré","6B5CC96D","Petit étal","50","2022-02-20 10:53",""
"Tanaff","#SDTN3-03","expiré","4F9BA1F0","Etal de marche","100","2022-02-20 10:54",""
"Koumpentoum","#TBKP4-01","expiré","8F42870C","Petit étal","50","2022-02-20 10:54",""
"Koumpentoum","#TBKP4-01","expiré","68C7CC77","Petit étal","50","2022-02-20 10:54",""
"Tanaff","#SDTN3-03","expiré","DAD0E9BE","Etal de marche","100","2022-02-20 10:54",""
"Koumpentoum","#TBKP4-01","expiré","AA3E7CAF","Petit étal","50","2022-02-20 10:55",""
"Tanaff","#SDTN3-03","expiré","78BB7AC6","Etal de marche","100","2022-02-20 10:55",""
"Tanaff","#SDTN3-03","expiré","5F42B18B","Etal de marche","100","2022-02-20 10:55",""
"Kédougou","#KGKG3-11","expiré","E601A82B","bus et 4/4","1000","2022-02-20 10:55",""
"Koumpentoum","#TBKP4-01","expiré","16430D84","Petit étal","50","2022-02-20 10:55",""
"Tanaff","#SDTN3-03","expiré","C706E77A","Etal de marche","100","2022-02-20 10:55",""
"Tanaff","#SDTN3-03","expiré","20C76F0B","Etal de marche","100","2022-02-20 10:55",""
"Tanaff","#SDTN3-03","expiré","B621FFD9","Etal de marche","100","2022-02-20 10:56",""
"Tanaff","#SDTN3-03","expiré","BF50C68E","Etal de marche","100","2022-02-20 10:57",""
"Tanaff","#SDTN3-03","expiré","E9289E5A","Etal de marche","100","2022-02-20 10:57",""
"Tanaff","#SDTN3-03","expiré","58E2C3F9","Etal de marche","100","2022-02-20 10:57",""
"Tanaff","#SDTN3-03","expiré","1EDF7010","Etal de marche","100","2022-02-20 10:57",""
"Koumpentoum","#TBKP4-01","expiré","96DB02E7","Grand Etal","100","2022-02-20 10:57",""
"Tanaff","#SDTN3-03","expiré","AD3A5005","Etal de marche","100","2022-02-20 10:58",""
"Tanaff","#SDTN3-03","expiré","D835747","Etal de marche","100","2022-02-20 10:58",""
"Tanaff","#SDTN3-04","expiré","218C6C0D","Droit de place - Cantine demontable","500","2022-02-20 10:59",""
"Tanaff","#SDTN3-03","expiré","93C3CAF0","Etal de marche","100","2022-02-20 10:59",""
"Koumpentoum","#TBKP4-01","expiré","70B16CDA","Grand Etal","100","2022-02-20 11:00",""
"Bagadadji","#KDBG3-03","expiré","FF7FE849","Parcage - ruminant","100","2022-02-20 11:00",""
"Tanaff","#SDTN3-04","expiré","D301B29","Etal de marche","100","2022-02-20 11:00",""
"Koumpentoum","#TBKP4-01","expiré","D6A76DBB","Grand Etal","100","2022-02-20 11:01",""
"Tanaff","#SDTN3-03","expiré","22D9AE6E","Etal de marche","100","2022-02-20 11:01",""
"Tanaff","#SDTN3-03","expiré","2605D7BF","Etal de marche","100","2022-02-20 11:01",""
"Tanaff","#SDTN3-03","expiré","C71EE0D4","Etal de marche","100","2022-02-20 11:01",""
"Tanaff","#SDTN3-03","expiré","65E98417","Etal de marche","100","2022-02-20 11:02",""
"Bagadadji","#KDBG3-03","expiré","A9843FAF","Gargotte","100","2022-02-20 11:04",""
"Tanaff","#SDTN3-03","expiré","BB85E5F5","Etal de marche","100","2022-02-20 11:07",""
"Tanaff","#SDTN3-03","expiré","F99D610A","Etal de marche","100","2022-02-20 11:07",""
"Kédougou","#KGKG3-11","expiré","F91BA16F","bus et 4/4","1000","2022-02-20 11:09",""
"Kédougou","#KGKG3-11","expiré","B5485700","bus et 4/4","1000","2022-02-20 11:09",""
"Koumpentoum","#TBKP4-01","expiré","DE293A4D","Grand Etal","100","2022-02-20 11:11",""
"Koumpentoum","#TBKP3-04","expiré","518B01A1","Car/minicar","500","2022-02-20 11:15",""
"Kédougou","#KGKG3-11","expiré","FED1CF37","bus et 4/4","1000","2022-02-20 11:17",""
"Kédougou","#KGKG3-11","expiré","BF5717AD","bus et 4/4","1000","2022-02-20 11:18",""
"Kédougou","#KGKG3-11","expiré","B141A350","bus et 4/4","1000","2022-02-20 11:19",""
"Kédougou","#KGKG3-11","expiré","D7B9B897","bus et 4/4","1000","2022-02-20 11:21",""
"Kédougou","#KGKG3-11","expiré","AF03D86C","bus et 4/4","1000","2022-02-20 11:22",""
"Koumpentoum","#TBKP4-01","expiré","75670A07","Grand Etal","100","2022-02-20 11:22",""
"Koumpentoum","#TBKP3-04","expiré","9E93F835","Car/minicar","500","2022-02-20 11:22",""
"Koumpentoum","#TBKP3-04","expiré","CD3524EE","Véhicule 5t","1000","2022-02-20 11:26",""
"Kédougou","#KGKG3-06","expiré","DEB8B88","bus et 4/4","1000","2022-02-20 11:26",""
"Koumpentoum","#TBKP4-01","expiré","DCADBA50","Grand Etal","100","2022-02-20 11:26",""
"Kédougou","#KGKG3-06","expiré","7F01FD34","bus et 4/4","1000","2022-02-20 11:28",""
"Kédougou","#KGKG3-11","expiré","6E69F3FF","bus et 4/4","1000","2022-02-20 11:35",""
"Koumpentoum","#TBKP4-01","expiré","6DBC314B","Gargote et dibiterie","200","2022-02-20 11:35",""
"Kédougou","#KGKG3-11","expiré","F3E623C","bus et 4/4","1000","2022-02-20 11:37",""
"Kédougou","#KGKG3-11","expiré","42042507","bus et 4/4","1000","2022-02-20 11:39",""
"Kédougou","#KGKG3-11","expiré","D4BF8680","bus et 4/4","1000","2022-02-20 11:40",""
"Koumpentoum","#TBKP3-04","expiré","2D30811E","Car/minicar","500","2022-02-20 11:43",""
"Kédougou","#KGKG3-11","expiré","AC3453BB","bus et 4/4","1000","2022-02-20 11:46",""
"Kédougou","#KGKG3-11","expiré","DE6ADDC6","bus et 4/4","1000","2022-02-20 11:47",""
"Kédougou","#KGKG3-11","expiré","6A84DB48","bus et 4/4","1000","2022-02-20 11:48",""
"Kédougou","#KGKG3-11","expiré","1D1B2B54","bus et 4/4","1000","2022-02-20 11:55",""
"Kédougou","#KGKG3-11","expiré","9713ED0F","bus et 4/4","1000","2022-02-20 11:56",""
"Kédougou","#KGKG3-11","expiré","CCCA27B3","bus et 4/4","1000","2022-02-20 11:57",""
"Tanaff","#SDTN3-04","expiré","930B3C26","Place de marche","100","2022-02-20 11:57",""
"Kédougou","#KGKG3-11","expiré","BC16D5EF","bus et 4/4","1000","2022-02-20 11:57",""
"Tanaff","#SDTN3-03","expiré","4197DF9","Etal de marche","100","2022-02-20 12:11",""
"Tanaff","#SDTN3-03","expiré","D02C9C9","Etal de marche","100","2022-02-20 12:11",""
"Tanaff","#SDTN3-03","expiré","BC306D30","Etal de marche","100","2022-02-20 12:27",""
"Kédougou","#KGKG3-11","expiré","9AFED96E","bus et 4/4","1000","2022-02-20 12:28",""
"Koumpentoum","#TBKP3-04","expiré","B75AC1F1","Car/minicar","500","2022-02-20 12:30",""
"Kédougou","#KGKG3-11","expiré","E1D2F797","bus et 4/4","1000","2022-02-20 12:32",""
"Kédougou","#KGKG3-11","expiré","D700A493","bus et 4/4","1000","2022-02-20 12:38",""
"Kédougou","#KGKG3-11","expiré","50A86167","bus et 4/4","1000","2022-02-20 12:47",""
"Kédougou","#KGKG3-11","expiré","C95145CB","bus et 4/4","1000","2022-02-20 12:51",""
"Kédougou","#KGKG3-11","expiré","264D13D8","bus et 4/4","1000","2022-02-20 13:00",""
"Koumpentoum","#TBKP3-04","expiré","754AD0E1","Véhicule 5t","1000","2022-02-20 13:02",""
"Kédougou","#KGKG3-11","expiré","A844442A","bus et 4/4","1000","2022-02-20 13:03",""
"Kédougou","#KGKG3-11","expiré","A89F2B2","bus et 4/4","1000","2022-02-20 13:04",""
"Kédougou","#KGKG3-11","expiré","53281F7B","bus et 4/4","1000","2022-02-20 13:05",""
"Kédougou","#KGKG3-11","expiré","2CC0E10C","bus et 4/4","1000","2022-02-20 13:05",""
"Kédougou","#KGKG3-11","expiré","7CBE2D1F","bus et 4/4","1000","2022-02-20 13:06",""
"Koumpentoum","#TBKP3-04","expiré","139C4634","Car/minicar","500","2022-02-20 13:22",""
"Kédougou","#KGKG3-11","expiré","D4A44DAD","bus et 4/4","1000","2022-02-20 13:38",""
"Kédougou","#KGKG3-11","expiré","F6D281E1","bus et 4/4","1000","2022-02-20 13:38",""
"Kédougou","#KGKG3-11","expiré","CE403FDE","bus et 4/4","1000","2022-02-20 13:39",""
"Kédougou","#KGKG3-11","expiré","CE7E3BBE","bus et 4/4","1000","2022-02-20 13:40",""
"Kédougou","#KGKG3-11","expiré","B75257FA","bus et 4/4","1000","2022-02-20 13:41",""
"Kédougou","#KGKG3-11","expiré","19E02756","bus et 4/4","1000","2022-02-20 13:41",""
"Kédougou","#KGKG3-11","expiré","CD602303","bus et 4/4","1000","2022-02-20 13:50",""
"Kédougou","#KGKG3-11","expiré","E331C221","bus et 4/4","1000","2022-02-20 13:52",""
"Kédougou","#KGKG3-11","expiré","557D1A39","bus et 4/4","1000","2022-02-20 13:55",""
"Kédougou","#KGKG3-11","expiré","B4732F0C","bus et 4/4","1000","2022-02-20 13:57",""
"Kédougou","#KGKG3-11","expiré","5042F505","bus et 4/4","1000","2022-02-20 14:01",""
"Kédougou","#KGKG3-11","expiré","D7062C3","bus et 4/4","1000","2022-02-20 14:03",""
"Tanaff","#SDTN4-02","expiré","653C038E","Stationnement camion +30t","3000","2022-02-20 14:04",""
"Kédougou","#KGKG3-11","expiré","94C92805","bus et 4/4","1000","2022-02-20 14:20",""
"Kédougou","#KGKG3-11","expiré","DF23C198","bus et 4/4","1000","2022-02-20 14:25",""
"Kédougou","#KGKG3-11","expiré","5BDFD62","bus et 4/4","1000","2022-02-20 14:39",""
"Kédougou","#KGKG3-11","expiré","ACEFCB3B","bus et 4/4","1000","2022-02-20 14:39",""
"Koumpentoum","#TBKP3-04","expiré","54D2B3BE","Car/minicar","500","2022-02-20 14:43",""
"Koumpentoum","#TBKP3-04","expiré","2F85943","Car/minicar","500","2022-02-20 14:45",""
"Kédougou","#KGKG3-12","expiré","EDAC70A2","bus et 4/4","1000","2022-02-20 14:59",""
"Koumpentoum","#TBKP3-04","expiré","C3B24602","Car/minicar","500","2022-02-20 15:03",""
"Koumpentoum","#TBKP4-01","expiré","43ADC0BA","Gargote et dibiterie","200","2022-02-20 15:35",""
"Koumpentoum","#TBKP3-04","expiré","ED4BE468","Car/minicar","500","2022-02-20 15:35",""
"Koumpentoum","#TBKP4-01","expiré","C945FBC","Gargote et dibiterie","200","2022-02-20 15:45",""
"Koumpentoum","#TBKP4-01","expiré","EE536C91","Gargote et dibiterie","200","2022-02-20 16:01",""
"Koumpentoum","#TBKP4-01","expiré","92A3252","Gargote et dibiterie","200","2022-02-20 16:01",""
"Kédougou","#KGKG3-12","expiré","8BF32F8F","bus et 4/4","1000","2022-02-20 16:37",""
"Kédougou","#KGKG3-07","expiré","E616129C","bus et 4/4","1000","2022-02-20 16:40",""
"Kédougou","#KGKG3-07","expiré","E3FCA568","bus et 4/4","1000","2022-02-20 16:51",""
"Kédougou","#KGKG3-07","expiré","51F0CC5A","bus et 4/4","1000","2022-02-20 17:00",""
"Kédougou","#KGKG3-07","expiré","5C6587A6","bus et 4/4","1000","2022-02-20 17:01",""
"Kédougou","#KGKG3-12","expiré","C396EDD3","bus et 4/4","1000","2022-02-20 17:07",""
"Kédougou","#KGKG3-12","expiré","E5FAD906","bus et 4/4","1000","2022-02-20 17:08",""
"Kédougou","#KGKG3-12","expiré","FD5DE6E1","bus et 4/4","1000","2022-02-20 17:19",""
"Kédougou","#KGKG3-07","expiré","BA04611B","bus et 4/4","1000","2022-02-20 17:24",""
"Kédougou","#KGKG3-07","expiré","EA85665A","bus et 4/4","1000","2022-02-20 17:24",""
"Kédougou","#KGKG3-12","expiré","4978B0D6","bus et 4/4","1000","2022-02-20 17:48",""
"Kédougou","#KGKG3-07","expiré","A6039EE9","bus et 4/4","1000","2022-02-20 17:52",""
"Kédougou","#KGKG3-07","expiré","A1ED3F0E","bus et 4/4","1000","2022-02-20 17:54",""
"Koumpentoum","#TBKP3-04","expiré","DD6E0A2","Véhicule 7 places","300","2022-02-20 17:56",""
"Kédougou","#KGKG3-07","expiré","5E2F802A","Camion gros porteur","3000","2022-02-20 17:56",""
"Kédougou","#KGKG3-12","expiré","7BF26E2","bus et 4/4","1000","2022-02-20 18:21",""
"Kédougou","#KGKG3-12","expiré","4B5E42DA","bus et 4/4","1000","2022-02-20 18:22",""
"Kédougou","#KGKG3-07","expiré","BC761EC9","bus et 4/4","1000","2022-02-20 18:36",""
"Kédougou","#KGKG3-07","expiré","EE78278","bus et 4/4","1000","2022-02-20 18:36",""
"Kédougou","#KGKG3-12","expiré","21A5DB","bus et 4/4","1000","2022-02-20 18:42",""
"Kédougou","#KGKG3-12","expiré","F280C2C8","bus et 4/4","1000","2022-02-20 18:47",""
"Kédougou","#KGKG3-12","expiré","F5E6DCB9","bus et 4/4","1000","2022-02-20 18:55",""
"Kédougou","#KGKG3-12","expiré","1DC72936","bus et 4/4","1000","2022-02-20 18:58",""
"Kédougou","#KGKG3-12","expiré","B3AF23D9","bus et 4/4","1000","2022-02-20 19:10",""
"Kédougou","#KGKG3-12","expiré","CCEC0F08","bus et 4/4","1000","2022-02-20 19:27",""
"Kédougou","#KGKG3-07","expiré","749CD052","bus et 4/4","1000","2022-02-20 19:31",""
"Kédougou","#KGKG3-07","expiré","9E28CE34","bus et 4/4","1000","2022-02-20 19:32",""
"Kédougou","#KGKG3-12","expiré","FA6FEDD","bus et 4/4","1000","2022-02-20 19:42",""
"Kédougou","#KGKG3-12","expiré","D597B884","bus et 4/4","1000","2022-02-20 19:45",""
"Kédougou","#KGKG3-07","expiré","A9D15F45","bus et 4/4","1000","2022-02-20 19:50",""
"Kédougou","#KGKG3-12","expiré","43E3FED","bus et 4/4","1000","2022-02-20 19:59",""
"Kédougou","#KGKG3-12","expiré","82A3EF09","bus et 4/4","1000","2022-02-20 20:27",""
"Kédougou","#KGKG3-07","expiré","962A76E6","bus et 4/4","1000","2022-02-20 20:43",""
"Kédougou","#KGKG3-07","expiré","86ABD0A1","Taxe sur les betails - ruminant","50","2022-02-20 20:45",""
"Kédougou","#KGKG3-07","expiré","F5818010","bus et 4/4","1000","2022-02-20 20:45",""
"Kédougou","#KGKG3-12","expiré","8794286F","Camion gros porteur 10t","2000","2022-02-20 21:06",""
"Kédougou","#KGKG3-12","expiré","79148DCD","bus et 4/4","1000","2022-02-20 21:15",""
"Kédougou","#KGKG3-07","expiré","BEB1D39B","bus et 4/4","1000","2022-02-20 21:21",""
"Kédougou","#KGKG3-07","expiré","99E2D3CE","bus et 4/4","1000","2022-02-20 21:43",""
"Kédougou","#KGKG3-07","expiré","2F5DC98","bus et 4/4","1000","2022-02-20 21:57",""
"Kédougou","#KGKG3-07","expiré","EF0541FB","bus et 4/4","1000","2022-02-20 21:57",""
"Kédougou","#KGKG3-07","expiré","75FE5A4E","boucherie","400","2022-02-20 21:58",""
"Kédougou","#KGKG3-07","expiré","377D7D9F","bus et 4/4","1000","2022-02-20 21:59",""
"Kédougou","#KGKG3-07","expiré","2D935A64","bus et 4/4","1000","2022-02-20 22:54",""
"Kédougou","#KGKG3-12","expiré","3A5EE84D","bus et 4/4","1000","2022-02-21 05:29",""
"Kédougou","#KGKG3-12","expiré","F89339DD","bus et 4/4","1000","2022-02-21 05:30",""
"Kédougou","#KGKG3-12","expiré","4200229C","bus et 4/4","1000","2022-02-21 06:17",""
"Kédougou","#KGKG3-12","expiré","DDD0103E","bus et 4/4","1000","2022-02-21 06:20",""
"Kédougou","#KGKG3-12","expiré","B6D31445","bus et 4/4","1000","2022-02-21 06:21",""
"Kédougou","#KGKG3-12","expiré","D9EA4B73","bus et 4/4","1000","2022-02-21 06:35",""
"Kédougou","#KGKG3-12","expiré","19538F84","bus et 4/4","1000","2022-02-21 06:59",""
"Kédougou","#KGKG3-07","expiré","A703C8DA","bus et 4/4","1000","2022-02-21 07:30",""
"Kédougou","#KGKG3-09","expiré","15DF9CE1","bus et 4/4","1000","2022-02-21 07:39",""
"Kédougou","#KGKG3-09","expiré","3016C39","bus et 4/4","1000","2022-02-21 07:42",""
"Kédougou","#KGKG3-07","expiré","A3E045AA","bus et 4/4","1000","2022-02-21 07:42",""
"Koumpentoum","#TBKP4-01","expiré","56DE5CA1","Petit étal","50","2022-02-21 07:44",""
"Koumpentoum","#TBKP3-01","expiré","F273929D","Petit étal","50","2022-02-21 07:53",""
"Koumpentoum","#TBKP4-02","expiré","6C544D0B","Petit étal","50","2022-02-21 07:54",""
"Kédougou","#KGKG3-07","expiré","EC974E56","bus et 4/4","1000","2022-02-21 08:04",""
"Koumpentoum","#TBKP3-04","expiré","87D89D6A","Car/minicar","500","2022-02-21 08:05",""
"Kédougou","#KGKG3-12","expiré","5278AA3D","bus et 4/4","1000","2022-02-21 08:09",""
"Koumpentoum","#TBKP3-04","expiré","9052A98","Car/minicar","500","2022-02-21 08:09",""
"Koumpentoum","#TBKP4-01","expiré","CD894FEB","Véhicule 7 places","300","2022-02-21 08:16",""
"Kédougou","#KGKG3-12","expiré","107D03D7","bus et 4/4","1000","2022-02-21 08:17",""
"Kédougou","#KGKG3-07","expiré","E0954A65","bus et 4/4","1000","2022-02-21 08:20",""
"Kédougou","#KGKG3-07","expiré","4AB9629A","bus et 4/4","1000","2022-02-21 08:20",""
"Koumpentoum","#TBKP3-04","expiré","8273B216","Car/minicar","500","2022-02-21 08:22",""
"Kédougou","#KGKG3-07","expiré","8D787F63","bus et 4/4","1000","2022-02-21 08:23",""
"Koumpentoum","#TBKP4-01","expiré","D27A2834","Car/minicar","500","2022-02-21 08:24",""
"Koumpentoum","#TBKP4-01","expiré","7E08666E","Car/minicar","500","2022-02-21 08:24",""
"Koumpentoum","#TBKP3-04","expiré","AA235CC2","Spectacle","1000","2022-02-21 08:26",""
"Kédougou","#KGKG3-07","expiré","3D6F50E8","bus et 4/4","1000","2022-02-21 08:41",""
"Koumpentoum","#TBKP3-04","expiré","9C38C266","Véhicule 5t","1000","2022-02-21 08:43",""
"Koumpentoum","#TBKP3-04","expiré","98E7E473","Car/minicar","500","2022-02-21 08:46",""
"Koumpentoum","#TBKP3-04","expiré","7F7DB36F","Car/minicar","500","2022-02-21 08:47",""
"Koumpentoum","#TBKP3-04","expiré","6A3F957F","Car/minicar","500","2022-02-21 09:00",""
"Koumpentoum","#TBKP3-04","expiré","81361758","Car/minicar","500","2022-02-21 09:00",""
"Koumpentoum","#TBKP3-04","expiré","948B599F","Car/minicar","500","2022-02-21 09:00",""
"Koumpentoum","#TBKP3-04","expiré","199879B7","Car/minicar","500","2022-02-21 09:01",""
"Koumpentoum","#TBKP3-04","expiré","4FCE2850","Car/minicar","500","2022-02-21 09:01",""
"Koumpentoum","#TBKP3-04","expiré","B87E690F","Car/minicar","500","2022-02-21 09:01",""
"Koumpentoum","#TBKP3-04","expiré","83DC5F5C","Car/minicar","500","2022-02-21 09:02",""
"Kédougou","#KGKG3-07","expiré","DB19719F","bus et 4/4","1000","2022-02-21 09:02",""
"Koumpentoum","#TBKP3-04","expiré","E96F811A","Spectacle","1000","2022-02-21 09:02",""
"Koumpentoum","#TBKP3-04","expiré","5EE0DF1F","Spectacle","1000","2022-02-21 09:02",""
"Koumpentoum","#TBKP3-04","expiré","A78B69F1","Poids lourd","3000","2022-02-21 09:03",""
"Koumpentoum","#TBKP3-04","expiré","A1DD6A49","Poids lourd","3000","2022-02-21 09:03",""
"Koumpentoum","#TBKP3-04","expiré","57437C2A","Véhicules 10t","2000","2022-02-21 09:03",""
"Kédougou","#KGKG3-12","expiré","4CCA1F85","bus et 4/4","1000","2022-02-21 09:03",""
"Kédougou","#KGKG3-12","expiré","82E04E27","bus et 4/4","1000","2022-02-21 09:04",""
"Koumpentoum","#TBKP3-04","expiré","7A462F6F","Véhicule 5t","1000","2022-02-21 09:04",""
"Koumpentoum","#TBKP3-04","expiré","8105028B","Spectacle","1000","2022-02-21 09:04",""
"Koumpentoum","#TBKP3-04","expiré","620C04DE","Véhicules 10t","2000","2022-02-21 09:05",""
"Koumpentoum","#TBKP3-04","expiré","DD59B47A","Véhicule 5t","1000","2022-02-21 09:05",""
"Koumpentoum","#TBKP3-04","expiré","41185A3A","Car/minicar","500","2022-02-21 09:06",""
"Kédougou","#KGKG3-07","expiré","2ECAE929","bus et 4/4","1000","2022-02-21 09:07",""
"Kédougou","#KGKG3-12","expiré","8C06872A","bus et 4/4","1000","2022-02-21 09:11",""
"Kédougou","#KGKG3-12","expiré","70D255B","bus et 4/4","1000","2022-02-21 09:12",""
"Koumpentoum","#TBKP3-04","expiré","DAD5D4B9","Car/minicar","500","2022-02-21 09:13",""
"Koumpentoum","#TBKP3-04","expiré","8CFE40D6","Car/minicar","500","2022-02-21 09:13",""
"Koumpentoum","#TBKP3-01","expiré","1F6A956F","Car/minicar","500","2022-02-21 09:13",""
"Koumpentoum","#TBKP3-04","expiré","7F52B958","Car/minicar","500","2022-02-21 09:13",""
"Koumpentoum","#TBKP3-04","expiré","39392B67","Car/minicar","500","2022-02-21 09:13",""
"Koumpentoum","#TBKP3-04","expiré","B0B02FA5","Car/minicar","500","2022-02-21 09:13",""
"Koumpentoum","#TBKP3-04","expiré","3EDBF1F4","Car/minicar","500","2022-02-21 09:13",""
"Koumpentoum","#TBKP3-01","expiré","198E1591","Grand Etal","100","2022-02-21 09:13",""
"Koumpentoum","#TBKP3-04","expiré","1F9EF4AD","Spectacle","1000","2022-02-21 09:14",""
"Koumpentoum","#TBKP3-04","expiré","D89C64BE","Spectacle","1000","2022-02-21 09:16",""
"Tanaff","#SDTN4-02","expiré","2A098C94","Stationnement camion +30t","3000","2022-02-21 09:24",""
"Koumpentoum","#TBKP4-01","expiré","8F1FD576","Car/minicar","500","2022-02-21 09:27",""
"Tanaff","#SDTN4-02","expiré","47182C89","Stationnement camion -30t","2000","2022-02-21 09:31",""
"Kédougou","#KGKG3-03","expiré","74AB74F5","bus et 4/4","1000","2022-02-21 09:37",""
"Kédougou","#KGKG3-03","expiré","516FDAA9","Etal","100","2022-02-21 09:38",""
"Kédougou","#KGKG3-12","expiré","9FD109CE","bus et 4/4","1000","2022-02-21 09:49",""
"Tanaff","#SDTN3-04","expiré","8AF1039A","Etal de marche","100","2022-02-21 09:56",""
"Kédougou","#KGKG3-12","expiré","DF1AC62D","bus et 4/4","1000","2022-02-21 09:56",""
"Kédougou","#KGKG3-07","expiré","F066AA24","bus et 4/4","1000","2022-02-21 10:03",""
"Kédougou","#KGKG3-12","expiré","3C8007AD","bus et 4/4","1000","2022-02-21 10:06",""
"Kédougou","#KGKG3-12","expiré","50F4AF67","bus et 4/4","1000","2022-02-21 10:07",""
"Kédougou","#KGKG3-12","expiré","D65CBE65","bus et 4/4","1000","2022-02-21 10:07",""
"Kédougou","#KGKG3-03","expiré","BDCA45ED","Etal","100","2022-02-21 10:09",""
"Kédougou","#KGKG3-07","expiré","FDE40776","bus et 4/4","1000","2022-02-21 10:12",""
